Namespace,Location,Name,Type
Game::Survival,888540,Cleaning,Data Label
Game::Survival,888544,Class,Data Label
Game::Survival,888548,Kitchen,Data Label
Game::Survival,0088854c,Library,Data Label
Game::Survival,888550,Physics,Data Label
Game::Survival,888554,Art,Data Label
Game::Survival,888558,Health,Data Label
Game::Survival,0088855c,Garden,Data Label
Game::Survival,888560,It,Data Label
Game::Survival,888564,Music,Data Label
Game::Survival,888568,Gym,Data Label
Game::Survival,0088856c,Max,Data Label
Game::Survival,888570,Spot_MIN,Data Label
Game::Survival,888574,Spot_MAX,Data Label
Game::Survival,888578,Spot_ARRAYSIZE,Data Label
Game::Survival,0088857c,Target,Data Label
Game::Survival,888580,Tool,Data Label
Game::Survival,888584,Amenity,Data Label
Game::Survival,888588,Goods,Data Label
Game::Survival,0088858c,Material,Data Label
Game::Survival,888590,ItemType_MIN,Data Label
Game::Survival,888594,ItemType_MAX,Data Label
Game::Survival,888598,ItemType_ARRAYSIZE,Data Label
Game::Survival,0088859c,NotAmenity,Data Label
Game::Survival,008885a0,HpRecovery,Data Label
Game::Survival,008885a4,ActionRecovery,Data Label
Game::Survival,008885a8,CleaningRecovery,Data Label
Game::Survival,008885ac,CollectLevelUp,Data Label
Game::Survival,008885b0,CleaningLevelUp,Data Label
Game::Survival,008885b4,HyperMode,Data Label
Game::Survival,008885b8,AmenityType_MIN,Data Label
Game::Survival,008885bc,AmenityType_MAX,Data Label
Game::Survival,008885c0,AmenityType_ARRAYSIZE,Data Label
Game::Survival,008885c4,None,Data Label
Game::Survival,008885c8,NotAction,Data Label
Game::Survival,008885cc,Hyper,Data Label
Game::Survival,008885d0,Fine,Data Label
Game::Survival,008885d4,Normal,Data Label
Game::Survival,008885d8,Caution,Data Label
Game::Survival,008885dc,Status_MIN,Data Label
Game::Survival,008885e0,Status_MAX,Data Label
Game::Survival,008885e4,Status_ARRAYSIZE,Data Label
Game::Survival,008885e8,NoIcon,Data Label
Game::Survival,008885ec,Hp,Data Label
Game::Survival,008885f0,Collect,Data Label
Game::Survival,008885f4,Clean,Data Label
Game::Survival,008885f8,ToHyper,Data Label
Game::Survival,008885fc,IconType_MIN,Data Label
Game::Survival,888600,IconType_MAX,Data Label
Game::Survival,888604,IconType_ARRAYSIZE,Data Label
Game::Survival,888608,Place,Data Label
Game::Survival,0088860c,One,Data Label
Game::Survival,888610,All,Data Label
Game::Survival,888614,TargetCharacter_MIN,Data Label
Game::Survival,888618,TargetCharacter_MAX,Data Label
Game::Survival,0088861c,TargetCharacter_ARRAYSIZE,Data Label
Game::Survival,888620,NotMaterial,Data Label
Game::Survival,888624,Book,Data Label
Game::Survival,888628,Beaker,Data Label
Game::Survival,0088862c,Pen,Data Label
Game::Survival,888630,Ball,Data Label
Game::Survival,888634,Spanner,Data Label
Game::Survival,888638,MaterialType_MIN,Data Label
Game::Survival,0088863c,MaterialType_MAX,Data Label
Game::Survival,888640,MaterialType_ARRAYSIZE,Data Label
Game::Survival,0088ad70,typeinfo-name,Data Label
Game::Survival,009b04c8,vtable,Data Label
Game::Survival,009b2e20,typeinfo,Data Label
Game::Survival_Character,006f6360,Survival_Character,Function
Game::Survival_Character,006f6b5c,ByteSizeLong,Function
Game::Survival_Character,006f7054,UnsafeArenaSwap,Function
Game::Survival_Character,006f6aa0,SerializeWithCachedSizes,Function
Game::Survival_Character,006f67a4,Clear,Function
Game::Survival_Character,006f67b4,MergePartialFromCodedStream,Function
Game::Survival_Character,006f634c,SharedCtor,Function
Game::Survival_Character,006f70e0,GetTypeName,Function
Game::Survival_Character,006f6384,Survival_Character,Function
Game::Survival_Character,006f6d98,Swap,Function
Game::Survival_Character,006f667c,default_instance,Function
Game::Survival_Character,006f6cc4,CheckTypeAndMergeFrom,Function
Game::Survival_Character,715734,New,Function
Game::Survival_Character,006f658c,SharedDtor,Function
Game::Survival_Character,006f6fd0,InternalSwap,Function
Game::Survival_Character,006f61f0,Survival_Character,Function
Game::Survival_Character,006f6670,ArenaDtor,Function
Game::Survival_Character,715794,GetCachedSize,Function
Game::Survival_Character,006f64b0,~Survival_Character,Function
Game::Survival_Character,006f6d90,IsInitialized,Function
Game::Survival_Character,006f6d74,CopyFrom,Function
Game::Survival_Character,715774,GetArena,Function
Game::Survival_Character,006f6720,New,Function
Game::Survival_Character,006f6cc8,MergeFrom,Function
Game::Survival_Character,006f6674,SetCachedSize,Function
Game::Survival_Character,006f6590,~Survival_Character,Function
Game::Survival_Character,0071578c,GetMaybeArenaPointer,Function
Game::Survival_Character,00386db0,ByteSizeLong,Thunk Function
Game::Survival_Character,388820,MergePartialFromCodedStream,Thunk Function
Game::Survival_Character,0038fd90,Survival_Character,Thunk Function
Game::Survival_Character,00392ba0,Survival_Character,Thunk Function
Game::Survival_Character,397190,MergeFrom,Thunk Function
Game::Survival_Character,0039bd30,Survival_Character,Thunk Function
Game::Survival_Character,008895f0,kStatusFieldNumber,Data Label
Game::Survival_Character,008895f4,kCollectLevelFieldNumber,Data Label
Game::Survival_Character,008895f8,kCleanLevelFieldNumber,Data Label
Game::Survival_Character,008895fc,kTargetFieldNumber,Data Label
Game::Survival_Character,889600,kHpFieldNumber,Data Label
Game::Survival_Character,889604,kIdFieldNumber,Data Label
Game::Survival_Character,889608,kCanReceiveCurrentSelectedItemFieldNumber,Data Label
Game::Survival_Character,0088ad10,typeinfo-name,Data Label
Game::Survival_Character,009b0300,vtable,Data Label
Game::Survival_Character,009b2dc0,typeinfo,Data Label
Game::Survival_CollectItem,006f88f4,Survival_CollectItem,Function
Game::Survival_CollectItem,006f8af8,~Survival_CollectItem,Function
Game::Survival_CollectItem,006f9084,Swap,Function
Game::Survival_CollectItem,006f9004,CopyFrom,Function
Game::Survival_CollectItem,006f88cc,SharedCtor,Function
Game::Survival_CollectItem,006f92c4,UnsafeArenaSwap,Function
Game::Survival_CollectItem,006f9300,GetTypeName,Function
Game::Survival_CollectItem,0071585c,GetMaybeArenaPointer,Function
Game::Survival_CollectItem,006f8c88,New,Function
Game::Survival_CollectItem,006f8af4,SharedDtor,Function
Game::Survival_CollectItem,006f8bd8,ArenaDtor,Function
Game::Survival_CollectItem,006f8e50,SerializeWithCachedSizes,Function
Game::Survival_CollectItem,006f9290,InternalSwap,Function
Game::Survival_CollectItem,006f8a18,~Survival_CollectItem,Function
Game::Survival_CollectItem,715844,GetArena,Function
Game::Survival_CollectItem,715864,GetCachedSize,Function
Game::Survival_CollectItem,006f8d04,Clear,Function
Game::Survival_CollectItem,006f88d8,Survival_CollectItem,Function
Game::Survival_CollectItem,006f8be4,default_instance,Function
Game::Survival_CollectItem,006f8d0c,MergePartialFromCodedStream,Function
Game::Survival_CollectItem,006f8bdc,SetCachedSize,Function
Game::Survival_CollectItem,006f8778,Survival_CollectItem,Function
Game::Survival_CollectItem,715804,New,Function
Game::Survival_CollectItem,006f8f98,MergeFrom,Function
Game::Survival_CollectItem,006f8ea4,ByteSizeLong,Function
Game::Survival_CollectItem,006f8f2c,CheckTypeAndMergeFrom,Function
Game::Survival_CollectItem,006f907c,IsInitialized,Function
Game::Survival_CollectItem,00390ef0,Survival_CollectItem,Thunk Function
Game::Survival_CollectItem,00392fa0,MergePartialFromCodedStream,Thunk Function
Game::Survival_CollectItem,396720,Survival_CollectItem,Thunk Function
Game::Survival_CollectItem,0039a870,Survival_CollectItem,Thunk Function
Game::Survival_CollectItem,889638,kIdFieldNumber,Data Label
Game::Survival_CollectItem,0088963c,kCountFieldNumber,Data Label
Game::Survival_CollectItem,0088ad50,typeinfo-name,Data Label
Game::Survival_CollectItem,009b0430,vtable,Data Label
Game::Survival_CollectItem,009b2e00,typeinfo,Data Label
Game::Survival_Item,006f7138,Survival_Item,Function
Game::Survival_Item,006f8070,CheckTypeAndMergeFrom,Function
Game::Survival_Item,006f7d2c,SerializeWithCachedSizes,Function
Game::Survival_Item,006f8654,UnsafeArenaSwap,Function
Game::Survival_Item,006f7578,SharedDtor,Function
Game::Survival_Item,006f8074,MergeFrom,Function
Game::Survival_Item,006f72f0,Survival_Item,Function
Game::Survival_Item,006f8284,IsInitialized,Function
Game::Survival_Item,006f8720,GetTypeName,Function
Game::Survival_Item,006f7840,Clear,Function
Game::Survival_Item,006f72c0,Survival_Item,Function
Game::Survival_Item,006f7484,~Survival_Item,Function
Game::Survival_Item,007157f4,GetMaybeArenaPointer,Function
Game::Survival_Item,006f77b0,New,Function
Game::Survival_Item,006f81ec,CopyFrom,Function
Game::Survival_Item,006f828c,Swap,Function
Game::Survival_Item,007157fc,GetCachedSize,Function
Game::Survival_Item,006f78ac,MergePartialFromCodedStream,Function
Game::Survival_Item,006f72a0,SharedCtor,Function
Game::Survival_Item,0071579c,New,Function
Game::Survival_Item,007157dc,GetArena,Function
Game::Survival_Item,006f7e74,ByteSizeLong,Function
Game::Survival_Item,006f7704,SetCachedSize,Function
Game::Survival_Item,006f76dc,~Survival_Item,Function
Game::Survival_Item,006f8590,InternalSwap,Function
Game::Survival_Item,006f7700,ArenaDtor,Function
Game::Survival_Item,006f770c,default_instance,Function
Game::Survival_Item,00387b80,Survival_Item,Thunk Function
Game::Survival_Item,00389d40,SharedDtor,Thunk Function
Game::Survival_Item,0038b6b0,MergeFrom,Thunk Function
Game::Survival_Item,0038ed40,Survival_Item,Thunk Function
Game::Survival_Item,0038f560,Survival_Item,Thunk Function
Game::Survival_Item,0038f680,~Survival_Item,Thunk Function
Game::Survival_Item,003926c0,MergePartialFromCodedStream,Thunk Function
Game::Survival_Item,00395e80,ByteSizeLong,Thunk Function
Game::Survival_Item,0039bca0,Survival_Item,Thunk Function
Game::Survival_Item,0088960c,kIdFieldNumber,Data Label
Game::Survival_Item,889610,kNameFieldNumber,Data Label
Game::Survival_Item,889614,kTypeFieldNumber,Data Label
Game::Survival_Item,889618,kCountFieldNumber,Data Label
Game::Survival_Item,0088961c,kIsClassTargetFieldNumber,Data Label
Game::Survival_Item,889620,kIconTypeFieldNumber,Data Label
Game::Survival_Item,889624,kTargetFieldNumber,Data Label
Game::Survival_Item,889628,kDescFieldNumber,Data Label
Game::Survival_Item,0088962c,kAmenityTypeFieldNumber,Data Label
Game::Survival_Item,889630,kMaterialTypeFieldNumber,Data Label
Game::Survival_Item,889634,kCanCreateFieldNumber,Data Label
Game::Survival_Item,0088ad30,typeinfo-name,Data Label
Game::Survival_Item,009b0398,vtable,Data Label
Game::Survival_Item,009b2de0,typeinfo,Data Label
Game::SurVivalActionSelectRequest,006bda1c,~SurVivalActionSelectRequest,Function
Game::SurVivalActionSelectRequest,006bd810,SurVivalActionSelectRequest,Function
Game::SurVivalActionSelectRequest,006bda18,SharedDtor,Function
Game::SurVivalActionSelectRequest,006bdf94,Swap,Function
Game::SurVivalActionSelectRequest,006bdb08,default_instance,Function
Game::SurVivalActionSelectRequest,00713cc4,GetCachedSize,Function
Game::SurVivalActionSelectRequest,006bdf08,CopyFrom,Function
Game::SurVivalActionSelectRequest,00713ca4,GetArena,Function
Game::SurVivalActionSelectRequest,006be224,GetTypeName,Function
Game::SurVivalActionSelectRequest,006bd7f0,SurVivalActionSelectRequest,Function
Game::SurVivalActionSelectRequest,006bd93c,~SurVivalActionSelectRequest,Function
Game::SurVivalActionSelectRequest,006bddd4,ByteSizeLong,Function
Game::SurVivalActionSelectRequest,006bdafc,ArenaDtor,Function
Game::SurVivalActionSelectRequest,006bde98,MergeFrom,Function
Game::SurVivalActionSelectRequest,006be1e8,UnsafeArenaSwap,Function
Game::SurVivalActionSelectRequest,006bdc2c,Clear,Function
Game::SurVivalActionSelectRequest,006bd688,SurVivalActionSelectRequest,Function
Game::SurVivalActionSelectRequest,006bdc38,MergePartialFromCodedStream,Function
Game::SurVivalActionSelectRequest,006bde28,CheckTypeAndMergeFrom,Function
Game::SurVivalActionSelectRequest,00713c64,New,Function
Game::SurVivalActionSelectRequest,006be1b4,InternalSwap,Function
Game::SurVivalActionSelectRequest,006bdb00,SetCachedSize,Function
Game::SurVivalActionSelectRequest,006bdf8c,IsInitialized,Function
Game::SurVivalActionSelectRequest,006bd7e0,SharedCtor,Function
Game::SurVivalActionSelectRequest,00713cbc,GetMaybeArenaPointer,Function
Game::SurVivalActionSelectRequest,006bdbac,New,Function
Game::SurVivalActionSelectRequest,006bdd7c,SerializeWithCachedSizes,Function
Game::SurVivalActionSelectRequest,0038b6e0,CopyFrom,Thunk Function
Game::SurVivalActionSelectRequest,392430,SurVivalActionSelectRequest,Thunk Function
Game::SurVivalActionSelectRequest,0039b830,SurVivalActionSelectRequest,Thunk Function
Game::SurVivalActionSelectRequest,889264,kSelectFieldNumber,Data Label
Game::SurVivalActionSelectRequest,889268,kHelpRequestFieldNumber,Data Label
Game::SurVivalActionSelectRequest,0088a3f0,typeinfo-name,Data Label
Game::SurVivalActionSelectRequest,009adbd0,vtable,Data Label
Game::SurVivalActionSelectRequest,009b2580,typeinfo,Data Label
Game::SurvivalActionSettingRequest,006be518,~SurvivalActionSettingRequest,Function
Game::SurvivalActionSettingRequest,00713d0c,GetArena,Function
Game::SurvivalActionSettingRequest,006be5f8,~SurvivalActionSettingRequest,Function
Game::SurvivalActionSettingRequest,006bead0,CheckTypeAndMergeFrom,Function
Game::SurvivalActionSettingRequest,006be80c,MergePartialFromCodedStream,Function
Game::SurvivalActionSettingRequest,006bef2c,GetTypeName,Function
Game::SurvivalActionSettingRequest,006be27c,SurvivalActionSettingRequest,Function
Game::SurvivalActionSettingRequest,006beb48,MergeFrom,Function
Game::SurvivalActionSettingRequest,006beee0,UnsafeArenaSwap,Function
Game::SurvivalActionSettingRequest,006bee9c,InternalSwap,Function
Game::SurvivalActionSettingRequest,006be6d8,ArenaDtor,Function
Game::SurvivalActionSettingRequest,00713d2c,GetCachedSize,Function
Game::SurvivalActionSettingRequest,006be3d4,SurvivalActionSettingRequest,Function
Game::SurvivalActionSettingRequest,006bec54,Swap,Function
Game::SurvivalActionSettingRequest,006be3ec,SurvivalActionSettingRequest,Function
Game::SurvivalActionSettingRequest,006be788,New,Function
Game::SurvivalActionSettingRequest,006bec4c,IsInitialized,Function
Game::SurvivalActionSettingRequest,006be800,Clear,Function
Game::SurvivalActionSettingRequest,006be3cc,SharedCtor,Function
Game::SurvivalActionSettingRequest,006be6dc,SetCachedSize,Function
Game::SurvivalActionSettingRequest,006bea14,ByteSizeLong,Function
Game::SurvivalActionSettingRequest,006be6e4,default_instance,Function
Game::SurvivalActionSettingRequest,006be9ac,SerializeWithCachedSizes,Function
Game::SurvivalActionSettingRequest,00713d24,GetMaybeArenaPointer,Function
Game::SurvivalActionSettingRequest,00713ccc,New,Function
Game::SurvivalActionSettingRequest,006be5f4,SharedDtor,Function
Game::SurvivalActionSettingRequest,006bebc0,CopyFrom,Function
Game::SurvivalActionSettingRequest,0038aba0,SurvivalActionSettingRequest,Thunk Function
Game::SurvivalActionSettingRequest,00391d00,SurvivalActionSettingRequest,Thunk Function
Game::SurvivalActionSettingRequest,0039cb70,CopyFrom,Thunk Function
Game::SurvivalActionSettingRequest,0088926c,kCharacterIdFieldNumber,Data Label
Game::SurvivalActionSettingRequest,889270,kSpotFieldNumber,Data Label
Game::SurvivalActionSettingRequest,889274,kHelpPageFieldNumber,Data Label
Game::SurvivalActionSettingRequest,0088a420,typeinfo-name,Data Label
Game::SurvivalActionSettingRequest,009adc68,vtable,Data Label
Game::SurvivalActionSettingRequest,009b25a0,typeinfo,Data Label
Game::SurvivalItemCreateRequest,006bf738,CheckTypeAndMergeFrom,Function
Game::SurvivalItemCreateRequest,006bfad0,UnsafeArenaSwap,Function
Game::SurvivalItemCreateRequest,006bf100,SurvivalItemCreateRequest,Function
Game::SurvivalItemCreateRequest,006bef84,SurvivalItemCreateRequest,Function
Game::SurvivalItemCreateRequest,006bf0e4,SurvivalItemCreateRequest,Function
Game::SurvivalItemCreateRequest,006bf888,IsInitialized,Function
Game::SurvivalItemCreateRequest,006bf7a4,MergeFrom,Function
Game::SurvivalItemCreateRequest,006bf3f0,default_instance,Function
Game::SurvivalItemCreateRequest,006bf224,~SurvivalItemCreateRequest,Function
Game::SurvivalItemCreateRequest,00713d8c,GetMaybeArenaPointer,Function
Game::SurvivalItemCreateRequest,006bf810,CopyFrom,Function
Game::SurvivalItemCreateRequest,006bf494,New,Function
Game::SurvivalItemCreateRequest,006bf300,SharedDtor,Function
Game::SurvivalItemCreateRequest,006bf0d8,SharedCtor,Function
Game::SurvivalItemCreateRequest,006bf65c,SerializeWithCachedSizes,Function
Game::SurvivalItemCreateRequest,006bf518,MergePartialFromCodedStream,Function
Game::SurvivalItemCreateRequest,006bf890,Swap,Function
Game::SurvivalItemCreateRequest,00713d34,New,Function
Game::SurvivalItemCreateRequest,006bf510,Clear,Function
Game::SurvivalItemCreateRequest,00713d74,GetArena,Function
Game::SurvivalItemCreateRequest,00713d94,GetCachedSize,Function
Game::SurvivalItemCreateRequest,006bfb0c,GetTypeName,Function
Game::SurvivalItemCreateRequest,006bf3e4,ArenaDtor,Function
Game::SurvivalItemCreateRequest,006bf6b0,ByteSizeLong,Function
Game::SurvivalItemCreateRequest,006bf304,~SurvivalItemCreateRequest,Function
Game::SurvivalItemCreateRequest,006bfa9c,InternalSwap,Function
Game::SurvivalItemCreateRequest,006bf3e8,SetCachedSize,Function
Game::SurvivalItemCreateRequest,003871c0,SurvivalItemCreateRequest,Thunk Function
Game::SurvivalItemCreateRequest,0038da50,CopyFrom,Thunk Function
Game::SurvivalItemCreateRequest,391300,SurvivalItemCreateRequest,Thunk Function
Game::SurvivalItemCreateRequest,889278,kTabNoFieldNumber,Data Label
Game::SurvivalItemCreateRequest,0088927c,kItemIdFieldNumber,Data Label
Game::SurvivalItemCreateRequest,0088a450,typeinfo-name,Data Label
Game::SurvivalItemCreateRequest,009add00,vtable,Data Label
Game::SurvivalItemCreateRequest,009b25c0,typeinfo,Data Label
Game::SurvivalItemListRequest,006c0814,GetTypeName,Function
Game::SurvivalItemListRequest,006bfcd4,SurvivalItemListRequest,Function
Game::SurvivalItemListRequest,006bfcb4,SharedCtor,Function
Game::SurvivalItemListRequest,006c04a8,CopyFrom,Function
Game::SurvivalItemListRequest,006bfedc,SharedDtor,Function
Game::SurvivalItemListRequest,006bffcc,default_instance,Function
Game::SurvivalItemListRequest,006bfee0,~SurvivalItemListRequest,Function
Game::SurvivalItemListRequest,006bfcbc,SurvivalItemListRequest,Function
Game::SurvivalItemListRequest,006c07c8,UnsafeArenaSwap,Function
Game::SurvivalItemListRequest,006c0070,New,Function
Game::SurvivalItemListRequest,006c0294,SerializeWithCachedSizes,Function
Game::SurvivalItemListRequest,006c0430,MergeFrom,Function
