Namespace,Location,Name,Type,Source
Global,003859d0,"formatHelper<unsigned_short&\,unsigned_short&\,unsigned_short&\,unsigned_char&>",Thunk Function,Default
Global,00385a40,pos2rotf,Thunk Function,Default
Global,00385a90,disable_last_texfileno,Thunk Function,Default
Global,00385bc0,font_type_area_type_check,Thunk Function,Default
Global,00385c10,__cxa_rethrow,Thunk Function,Default
Global,00385c30,"formatHelper<char_const(&)[55]\,int>",Thunk Function,Default
Global,00385c60,tex_copy,Thunk Function,Default
Global,00385d00,psp_malloc_set_game_memory,Thunk Function,Default
Global,00385db0,psp_offscreen_disp,Thunk Function,Default
Global,00385e20,sound_adx_play_info_bgm,Thunk Function,Default
Global,00385eb0,psp_debug_printf,Thunk Function,Default
Global,386000,init_ag_savedata_dialog,Thunk Function,Default
Global,386080,camera_3DInterface_set_posrot,Thunk Function,Default
Global,386120,psp_debug_disp_sub,Thunk Function,Default
Global,386160,psp_hdr_free,Thunk Function,Default
Global,386170,"formatHelper<char_const(&)[23]\,char_const(&)[59]\,int>",Thunk Function,Default
Global,386210,"formatHelper<char&\,char&\,char&>",Thunk Function,Default
Global,003862d0,formatHelper<char(&)[64]>,Thunk Function,Default
Global,003862e0,"formatHelper<char_const(&)[19]\,char_const(&)[61]\,int>",Thunk Function,Default
Global,386360,sceGuAmbient,Thunk Function,Default
Global,386370,"formatHelper<int&\,int&\,int&\,unsigned_short&\,unsigned_short&\,unsigned_short&\,unsigned_int&>",Thunk Function,Default
Global,003865b0,"formatHelper<char_const(&)[15]\,char_const(&)[53]\,int>",Thunk Function,Default
Global,386650,psp_malloc_com,Thunk Function,Default
Global,386680,formatHelper<unsigned_long>,Thunk Function,Default
Global,003866a0,hs_font_komojikana_check,Thunk Function,Default
Global,003867f0,font_type_check2,Thunk Function,Default
Global,386800,"formatHelper<char_const(&)[43]\,char_const(&)[47]\,int>",Thunk Function,Default
Global,386810,psp_debug_disp,Thunk Function,Default
Global,386840,set_game_language,Thunk Function,Default
Global,386850,camera_screen_control,Thunk Function,Default
Global,386890,"formatHelper<char_const(&)[13]\,char_const(&)[38]\,int>",Thunk Function,Default
Global,003868a0,operator.delete[],Thunk Function,Default
Global,386960,"formatHelper<int&\,float&\,float&\,float&>",Thunk Function,Default
Global,003869c0,sprite_3d_lighting,Thunk Function,Default
Global,003869d0,"formatHelper<float\,float&\,float&\,float\,float&>",Thunk Function,Default
Global,00386ab0,poly_set,Thunk Function,Default
Global,00386ac0,overlay_color_set,Thunk Function,Default
Global,00386af0,getRegionAvoidDrs1141,Thunk Function,Default
Global,00386bb0,crosst_hit_check,Thunk Function,Default
Global,00386c10,psp_hdr_setup,Thunk Function,Default
Global,00386c30,"formatHelper<char_const(&)[14]\,char_const(&)[39]\,int>",Thunk Function,Default
Global,00386d30,psp_draw_objects_offscreen,Thunk Function,Default
Global,00386db0,"formatHelper<unsigned_short&\,unsigned_short&\,unsigned_char&\,unsigned_char&>",Thunk Function,Default
Global,00386dc0,mat_local2screen,Thunk Function,Default
Global,00386e10,busy_screen_start,Thunk Function,Default
Global,00386e70,camera_set_uppos,Thunk Function,Default
Global,00386f00,formatHelper<unsigned_char&>,Thunk Function,Default
Global,00386f10,"formatHelper<unsigned_short_const&\,unsigned_char_const&\,unsigned_char_const&>",Thunk Function,Default
Global,00386fa0,set_add_chara_sort,Thunk Function,Default
Global,00386fc0,camera_sub_fovy_set,Thunk Function,Default
Global,387060,sprite_set_packet_3d_matrix_set,Thunk Function,Default
Global,387240,gmo_make_aadd,Thunk Function,Default
Global,387250,camera_set_posrot,Thunk Function,Default
Global,387350,font_float_size_get,Thunk Function,Default
Global,387410,psp_flash_sprite_change_uv_size,Thunk Function,Default
Global,387440,psp_flash_set_voice_play,Thunk Function,Default
Global,387480,"formatHelper<char_const(&)[25]\,char_const(&)[35]\,int>",Thunk Function,Default
Global,387590,"formatHelper<char_const(&)[87]\,char_const(&)[51]\,int>",Thunk Function,Default
Global,003875b0,"formatHelper<short&\,short&\,short&\,short&>",Thunk Function,Default
Global,003875d0,font_sprite_disp_set,Thunk Function,Default
Global,387600,font_syncsort,Thunk Function,Default
Global,387620,sound_adx_send_mixer,Thunk Function,Default
Global,387630,"formatHelper<char_const(&)[37]\,int>",Thunk Function,Default
Global,003876b0,gmo_anime_start,Thunk Function,Default
Global,387760,"formatHelper<int&\,float&\,float&\,float&\,int&>",Thunk Function,Default
Global,387860,"formatHelper<int&\,int&\,unsigned_short&\,unsigned_short&\,unsigned_short&\,unsigned_int&>",Thunk Function,Default
Global,387870,ag_pad_rp,Thunk Function,Default
Global,003878c0,psp_malloc,Thunk Function,Default
Global,387910,fix_q,Thunk Function,Default
Global,003879e0,pad_xf_cross,Thunk Function,Default
Global,00387a00,"formatHelper<char_const(&)[45]\,int>",Thunk Function,Default
Global,00387a40,"formatHelper<unsigned_char&\,float&\,float&\,float&>",Thunk Function,Default
Global,00387a80,"formatHelper<int&\,short&>",Thunk Function,Default
Global,00387aa0,font_str_draw,Thunk Function,Default
Global,00387ae0,psp_debug_text,Thunk Function,Default
Global,00387b10,fade_disp,Thunk Function,Default
Global,00387b30,font_set,Thunk Function,Default
Global,00387c60,rot2posf_x,Thunk Function,Default
Global,00387d20,operator.new,Thunk Function,Default
Global,00387ec0,gmo_anime_frame_set,Thunk Function,Default
Global,00387f30,"formatHelper<int&\,unsigned_char*>",Thunk Function,Default
Global,00387f40,psp_tex_is_enable,Thunk Function,Default
Global,003880b0,sprite_set_3d_4gt_tr,Thunk Function,Default
Global,388150,set_sprite_text_code,Thunk Function,Default
Global,003881e0,psp_flash_set_frame_flag,Thunk Function,Default
Global,388250,psp_flash_stop,Thunk Function,Default
Global,388270,"formatHelper<char_const(&)[61]\,int>",Thunk Function,Default
Global,388350,touch_sw_all,Thunk Function,Default
Global,388360,"formatHelper<char_const*&\,unsigned_int&>",Thunk Function,Default
Global,388480,"formatHelper<char_const(&)[11]\,char_const(&)[54]\,int>",Thunk Function,Default
Global,388490,font_3d_posrot_set,Thunk Function,Default
Global,003885e0,"formatHelper<short&\,short&>",Thunk Function,Default
Global,388630,buller_sissor_set,Thunk Function,Default
Global,388650,"formatHelper<unsigned_char&\,unsigned_char&\,unsigned_char&\,int&>",Thunk Function,Default
Global,388690,"formatHelper<char_const(&)[91]\,char_const(&)[51]\,int>",Thunk Function,Default
Global,388750,"formatHelper<float&\,float&\,float&\,unsigned_char&>",Thunk Function,Default
Global,003887f0,"formatHelper<char_const(&)[43]\,int>",Thunk Function,Default
Global,388860,_fullpath_get,Thunk Function,Default
Global,003888d0,gmo_bb_box_get,Thunk Function,Default
Global,003889f0,sort3D_zview,Thunk Function,Default
Global,00388a00,"formatHelper<char_const(&)[27]\,char_const(&)[35]\,int>",Thunk Function,Default
Global,00388a60,sprite_gt4_set,Thunk Function,Default
Global,00388a80,"formatHelper<int&\,int\,DR2::_dr2_se_bank_no_capter>",Thunk Function,Default
Global,00388b10,"formatHelper<int&\,int\,DR2::_dr2_se_bank_no_system>",Thunk Function,Default
Global,00388b40,"formatHelper<char_const(&)[29]\,char_const(&)[50]\,int>",Thunk Function,Default
Global,00388b70,"formatHelper<char_const(&)[63]\,int>",Thunk Function,Default
Global,00388b90,mem_pac_size_get,Thunk Function,Default
Global,00388bb0,psp_flash_play_label_top,Thunk Function,Default
Global,00388bf0,"formatHelper<char_const(&)[21]\,char_const(&)[66]\,int>",Thunk Function,Default
Global,00388d00,"formatHelper<unsigned_long\,int\,unsigned_long>",Thunk Function,Default
Global,00388d70,set_fix_chara_sort,Thunk Function,Default
Global,00388e80,"formatHelper<char_const(&)[19]\,char_const(&)[44]\,int>",Thunk Function,Default
Global,00388ec0,"formatHelper<int\,int\,unsigned_char&\,unsigned_char&\,unsigned_char&>",Thunk Function,Default
Global,00388f60,__cxa_throw,Thunk Function,Default
Global,00388fd0,"formatHelper<char_const(&)[92]\,char_const(&)[51]\,int>",Thunk Function,Default
Global,389050,hs_boot_sequence,Thunk Function,Default
Global,003890b0,"formatHelper<char_const(&)[58]\,int>",Thunk Function,Default
Global,003890d0,"formatHelper<char_const(&)[23]\,char_const(&)[50]\,int>",Thunk Function,Default
Global,389120,camera_control,Thunk Function,Default
Global,389140,psp_offscreen_disp_flag,Thunk Function,Default
Global,389180,"formatHelper<char_const(&)[15]\,char_const(&)[54]\,int>",Thunk Function,Default
Global,003891e0,sceGuSpecular,Thunk Function,Default
Global,389270,psp_loopstart,Thunk Function,Default
Global,389280,sound_adx_se_master_volume_set,Thunk Function,Default
Global,003892b0,font_all_clear,Thunk Function,Default
Global,003892c0,sceGumTranslate,Thunk Function,Default
Global,389320,get_ime_text,Thunk Function,Default
Global,389340,"formatHelper<int&\,char&\,char*&>",Thunk Function,Default
Global,389490,"formatHelper<float&\,float&\,int&>",Thunk Function,Default
Global,003894a0,"formatHelper<float&\,unsigned_char&>",Thunk Function,Default
Global,003894e0,operator.delete,Thunk Function,Default
Global,003894f0,sceGuEnable,Thunk Function,Default
Global,389590,shutdown_ag_savedata_dialog,Thunk Function,Default
Global,003896d0,gmo_tex_change_model,Thunk Function,Default
Global,389700,gmo_anime_frame_get,Thunk Function,Default
Global,389710,sound_adx_mem_init,Thunk Function,Default
Global,003897a0,"formatHelper<char_const(&)[12]\,char_const(&)[37]\,int>",Thunk Function,Default
Global,003897f0,psp_debug_init,Thunk Function,Default
Global,389830,"formatHelper<int&\,char&>",Thunk Function,Default
Global,389840,"formatHelper<int&\,unsigned_char&\,short&>",Thunk Function,Default
Global,389870,psp_hdr_disp_flag,Thunk Function,Default
Global,003898a0,psp_flash_sprite_change_chara_name,Thunk Function,Default
Global,003898d0,touch_x,Thunk Function,Default
Global,389920,camera_3DInterface_control,Thunk Function,Default
Global,389950,dstrsetv_w,Thunk Function,Default
Global,003899b0,psp_time_get,Thunk Function,Default
Global,00389a00,psp_offscreen_color_check,Thunk Function,Default
Global,00389b90,sceGumRotateX,Thunk Function,Default
Global,00389ba0,collision_init,Thunk Function,Default
Global,00389bb0,formatHelper<char_const(&)[25]>,Thunk Function,Default
Global,00389c70,file_load_addr,Thunk Function,Default
Global,00389ca0,formatHelper<char_const*&>,Thunk Function,Default
Global,00389d20,sound_adx_voice_all_stop,Thunk Function,Default
Global,00389d40,fade_end_check,Thunk Function,Default
Global,00389d90,"formatHelper<char_const(&)[24]\,char_const(&)[59]\,int>",Thunk Function,Default
Global,00389da0,vertexBuffAlloc,Thunk Function,Default
Global,00389f30,poly_tex_alpha_set,Thunk Function,Default
Global,00389f60,"formatHelper<char_const(&)[12]\,char_const(&)[60]\,int>",Thunk Function,Default
Global,00389fe0,collision_check,Thunk Function,Default
Global,0038a050,addr_to_uint,Thunk Function,Default
Global,0038a090,buller_close_set,Thunk Function,Default
Global,0038a0c0,psp_flash_free,Thunk Function,Default
Global,0038a0d0,"formatHelper<unsigned_char&\,unsigned_char&\,int&>",Thunk Function,Default
Global,0038a110,set_billboard_3d_sprite,Thunk Function,Default
Global,0038a130,"formatHelper<char_const(&)[14]\,char_const(&)[65]\,int>",Thunk Function,Default
Global,0038a240,sprite_set_3d_rot,Thunk Function,Default
Global,0038a300,sys_err_prt,Thunk Function,Default
Global,0038a360,"formatHelper<int\,DR2::_dr2_se_bank_no_mode>",Thunk Function,Default
Global,0038a450,sound_adx_voice_pause_check,Thunk Function,Default
Global,0038a4b0,psp_flash_set_pause_flag,Thunk Function,Default
Global,0038a4d0,formatHelper<char(&)[256]>,Thunk Function,Default
Global,0038a500,camera_get_wvp,Thunk Function,Default
Global,0038a580,font_table_free,Thunk Function,Default
Global,0038a610,vec_lengthf,Thunk Function,Default
Global,0038a630,psp_offscreen_color_get_direct,Thunk Function,Default
Global,0038a700,update_common_dialog,Thunk Function,Default
Global,0038a7a0,font_attribute_get,Thunk Function,Default
Global,0038a7f0,psp_flash_play_end_check,Thunk Function,Default
Global,0038a840,is_fix_chara_sort,Thunk Function,Default
Global,0038a880,UTF16toUTF8,Thunk Function,Default
Global,0038a8b0,psp_flash_all_control,Thunk Function,Default
Global,0038a8f0,"formatHelper<char_const(&)[37]\,char_const(&)[40]\,int>",Thunk Function,Default
Global,0038a910,font_sprite_priority_set,Thunk Function,Default
Global,0038aa00,sort3D_interface_disp,Thunk Function,Default
Global,0038ab10,"formatHelper<char_const(&)[35]\,char_const(&)[50]\,int>",Thunk Function,Default
Global,0038ab20,font_init,Thunk Function,Default
Global,0038ab70,"formatHelper<int&\,int&>",Thunk Function,Default
Global,0038abd0,"formatHelper<char_const(&)[22]\,char_const(&)[62]\,int>",Thunk Function,Default
Global,0038ac20,"formatHelper<char_const(&)[13]\,char_const(&)[54]\,int>",Thunk Function,Default
Global,0038ac60,"formatHelper<char_const(&)[9]\,char_const(&)[58]\,int>",Thunk Function,Default
Global,0038ad60,psp_flash_filter_set,Thunk Function,Default
Global,0038ade0,"formatHelper<char_const(&)[51]\,int>",Thunk Function,Default
Global,0038ae60,"formatHelper<float&\,float&\,float&\,float&\,float&\,float&>",Thunk Function,Default
Global,0038aeb0,"formatHelper<long\,int&>",Thunk Function,Default
Global,0038aef0,"formatHelper<unsigned_long_long\,unsigned_long>",Thunk Function,Default
Global,0038af00,"formatHelper<float&\,float&\,float&\,float&\,float&\,float&\,float&\,float&>",Thunk Function,Default
Global,0038b000,formatHelper<unsigned_int&>,Thunk Function,Default
Global,0038b0d0,"formatHelper<char_const(&)[29]\,int>",Thunk Function,Default
Global,0038b110,psp_movie_play,Thunk Function,Default
Global,0038b170,genrand_int32,Thunk Function,Default
Global,0038b190,"formatHelper<char&\,char&\,char&\,char&>",Thunk Function,Default
Global,0038b1e0,"formatHelper<char_const(&)[13]\,char_const(&)[45]\,int>",Thunk Function,Default
Global,0038b220,file_check_free,Thunk Function,Default
Global,0038b250,font_table_get_ucodeidx,Thunk Function,Default
Global,0038b2c0,render_common_dialog,Thunk Function,Default
Global,0038b340,line_lengthf,Thunk Function,Default
Global,0038b3a0,"formatHelper<char_const(&)[10]\,char_const(&)[60]\,int>",Thunk Function,Default
Global,0038b410,"formatHelper<char_const(&)[14]\,char_const(&)[36]\,int>",Thunk Function,Default
Global,0038b440,sceGmoModelDuplicate,Thunk Function,Default
Global,0038b480,gxmSetUniformData,Thunk Function,Default
Global,0038b540,"formatHelper<char_const(&)[66]\,int>",Thunk Function,Default
Global,0038b600,sprite_3d_interface,Thunk Function,Default
Global,0038b610,getControlsRegion,Thunk Function,Default
Global,0038b650,tex_file_control,Thunk Function,Default
Global,0038b670,formatHelper<unicom::FontControlInfoMem*&>,Thunk Function,Default
Global,0038b680,sort3D_interface,Thunk Function,Default
Global,0038b710,"formatHelper<char_const(&)[38]\,int>",Thunk Function,Default
Global,0038b8c0,"formatHelper<char_const(&)[20]\,char_const(&)[60]\,int>",Thunk Function,Default
Global,0038b8e0,collision_debug_disp_flag,Thunk Function,Default
Global,0038b990,"formatHelper<char_const(&)[24]\,char_const(&)[64]\,int>",Thunk Function,Default
Global,0038ba30,"formatHelper<unsigned_short&\,unsigned_char&\,unsigned_char&>",Thunk Function,Default
Global,0038baa0,sound_adx_se_acb_change,Thunk Function,Default
Global,0038bae0,operator<,Thunk Function,Default
Global,0038bb80,psp_time_set,Thunk Function,Default
Global,0038bbe0,set_sprite_flash,Thunk Function,Default
Global,0038bd40,set_billboard_sprite,Thunk Function,Default
Global,0038bd70,"formatHelper<int&\,char_const*&>",Thunk Function,Default
Global,0038bed0,"formatHelper<char_const(&)[59]\,int>",Thunk Function,Default
Global,0038bf00,sound_adx_load_end,Thunk Function,Default
Global,0038bf20,gmo_init,Thunk Function,Default
Global,0038bf90,"formatHelper<char_const(&)[14]\,char_const(&)[33]\,int>",Thunk Function,Default
Global,0038bff0,font_pri_set,Thunk Function,Default
Global,0038c030,"formatHelper<unsigned_char*\,unsigned_char&>",Thunk Function,Default
Global,0038c050,gxmGetContext,Thunk Function,Default
Global,0038c0b0,"formatHelper<char_const(&)[23]\,char_const(&)[66]\,int>",Thunk Function,Default
Global,0038c0c0,"formatHelper<char_const(&)[20]\,char_const(&)[65]\,int>",Thunk Function,Default
Global,0038c0d0,sceGumRotateZ,Thunk Function,Default
Global,0038c0e0,mem_pac_addr_get,Thunk Function,Default
Global,0038c110,pad_sw,Thunk Function,Default
Global,0038c380,"formatHelper<char_const(&)[15]\,char_const(&)[47]\,int>",Thunk Function,Default
Global,0038c430,"formatHelper<unsigned_char&\,unsigned_char&\,float&\,short&>",Thunk Function,Default
Global,0038c450,buller_screen_capture,Thunk Function,Default
Global,0038c470,sprite_bg_disp,Thunk Function,Default
Global,0038c480,"formatHelper<char_const(&)[23]\,char_const(&)[53]\,int>",Thunk Function,Default
Global,0038c490,psp_flash_sprite_clear_font,Thunk Function,Default
Global,0038c4e0,updateAgPad,Thunk Function,Default
Global,0038c620,"formatHelper<char_const(&)[23]\,char_const(&)[54]\,int>",Thunk Function,Default
Global,0038c6a0,"formatHelper<int&\,unsigned_short&>",Thunk Function,Default
Global,0038c810,gmo_file_unload,Thunk Function,Default
